,Size,Mouth,Lung,Trachea,Product,Inlet,Flowrate,Flow,RampTimeInhalation,BolusDelay,DeviceType,inlet,InhalationProfile
66,2.2426e-05,0.990945564560011,0.009054435439988918,0.0,PT010,medium,15,,"0,4",0,dfp,,trapezoid
67,2.2758e-05,0.9897634708367817,0.01021474931393472,2.1779849283442962e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
68,2.3091e-05,0.9915971264657635,0.008359335329396013,4.353820484060453e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
69,2.3423e-05,0.9907909189440836,0.009209081055916397,0.0,PT010,medium,15,,"0,4",0,dfp,,trapezoid
70,2.3755e-05,0.9904748128593643,0.009481792210609965,4.339493002567536e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
71,2.4087e-05,0.9914383189552142,0.008561681044785838,0.0,PT010,medium,15,,"0,4",0,dfp,,trapezoid
72,2.4419e-05,0.9910248944739334,0.008953268286343788,2.183723972278981e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
73,2.4752e-05,0.9918548469499469,0.008123257477338058,2.189557271519699e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
74,2.5084e-05,0.9911217495451388,0.008878250454861234,0.0,PT010,medium,15,,"0,4",0,dfp,,trapezoid
75,2.5416e-05,0.991810915882859,0.008101733886558255,8.735023058283945e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
76,2.5748e-05,0.9921049761953455,0.007851404888606578,4.3618916047814875e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
77,2.6081e-05,0.992216286929031,0.007740106835277402,4.3606235691703915e-05,PT010,medium,15,,"0,4",0,dfp,,trapezoid
0,5e-07,0.0454706784480334,0.9545293215519666,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
1,8.3221e-07,0.04896666222852345,0.9510333377714765,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
2,1.1644e-06,0.053939804290423755,0.9460601957095762,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
3,1.4966e-06,0.06155705996131525,0.9384429400386847,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
4,1.8289e-06,0.0725399443888334,0.9274600556111666,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
5,2.1611e-06,0.08906568634900905,0.910934313650991,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
6,2.4933e-06,0.10914234424836913,0.8908576557516309,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
7,2.8255e-06,0.13206510433737248,0.8679348956626276,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
8,3.1577e-06,0.16707748718564105,0.8329225128143589,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
9,3.4899e-06,0.20775719080897095,0.7922428091910291,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
10,3.8221e-06,0.25360921335155173,0.7463907866484483,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
11,4.1544e-06,0.2929977865745189,0.7070022134254811,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
12,4.4866e-06,0.349008223960116,0.650991776039884,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
13,4.8188e-06,0.40070635227733814,0.5992936477226618,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
14,5.151e-06,0.45297906237069957,0.5470209376293005,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
15,5.4832e-06,0.5015253525649739,0.498474647435026,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
16,5.8154e-06,0.5507777373157844,0.44922226268421556,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
17,6.1477e-06,0.5959951318450369,0.40400486815496306,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
18,6.4799e-06,0.6374320618789654,0.36256793812103455,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
19,6.8121e-06,0.6699124594173104,0.33008754058268963,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
20,7.1443e-06,0.7032476626922914,0.2967523373077086,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
21,7.4765e-06,0.7315476453881156,0.26845235461188444,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
22,7.8087e-06,0.7576932928391087,0.2423067071608913,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
23,8.1409e-06,0.7788803458133903,0.22111965418660975,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
24,8.4732e-06,0.7982497251827928,0.20175027481720725,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
25,8.8054e-06,0.8130974627893323,0.18690253721066777,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
26,9.1376e-06,0.8290594515000921,0.17094054849990795,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
27,9.4698e-06,0.8469104233750931,0.15308957662490696,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
28,9.802e-06,0.8581923584444083,0.14180764155559178,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
29,1.0134e-05,0.8698866732054257,0.13011332679457438,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
30,1.0466e-05,0.8807877950365496,0.11921220496345052,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
31,1.0799e-05,0.8921663186289122,0.10783368137108779,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
32,1.1131e-05,0.8999124140049165,0.10008758599508355,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
33,1.1463e-05,0.9099576589291615,0.09004234107083864,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
34,1.1795e-05,0.9163542074613388,0.08364579253866124,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
35,1.2128e-05,0.9237121751011556,0.0762878248988445,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
36,1.246e-05,0.9281193947352958,0.07188060526470415,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
37,1.2792e-05,0.9338546551152417,0.06614534488475832,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
38,1.3124e-05,0.9412485092009318,0.058751490799068204,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
39,1.3456e-05,0.9490533366410331,0.05094666335896684,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
40,1.3789e-05,0.9532230366463657,0.04677696335363437,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
41,1.4121e-05,0.9573851121257098,0.042614887874290255,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
42,1.4453e-05,0.962531544498761,0.03746845550123889,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
43,1.4785e-05,0.96558869213031,0.03441130786969002,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
44,1.5117e-05,0.9689284885973559,0.031071511402644157,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
45,1.545e-05,0.9734167643074979,0.026583235692501997,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
46,1.5782e-05,0.9718223057642379,0.028177694235762062,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
47,1.6114e-05,0.9763758958317581,0.023624104168241903,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
48,1.6446e-05,0.9763036203467802,0.02369637965321974,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
49,1.6779e-05,0.9803239825735368,0.019676017426463195,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
50,1.7111e-05,0.9810155767622531,0.01898442323774687,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
51,1.7443e-05,0.9819221332345724,0.018077866765427508,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
52,1.7775e-05,0.9823287135192647,0.017671286480735328,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
53,1.8107e-05,0.9816155525533958,0.018384447446604217,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
54,1.844e-05,0.9831866762339969,0.016813323766003183,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
55,1.8772e-05,0.9842979116447769,0.015702088355223128,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
56,1.9104e-05,0.9840249821287482,0.0159750178712517,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
57,1.9436e-05,0.9854086480429308,0.014568799635651794,2.255232141741768e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
58,1.9768e-05,0.9863541330501026,0.013645866949897424,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
59,2.0101e-05,0.9857820969722381,0.014217903027761925,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
60,2.0433e-05,0.9862596792997117,0.01371783245036973,2.248824991863892e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
61,2.0765e-05,0.9877949918933526,0.012205008106647416,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
62,2.1097e-05,0.9875349381925494,0.012465061807450554,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
63,2.143e-05,0.9876468997153893,0.012353100284610717,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
64,2.1762e-05,0.9880805127628473,0.011896997638592081,2.24895985606657e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
65,2.2094e-05,0.9898633462195452,0.010136653780454804,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
66,2.2426e-05,0.9886816181094111,0.0113183818905889,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
67,2.2758e-05,0.9893716035668179,0.010605878644128862,2.251778905335215e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
68,2.3091e-05,0.9894695874990262,0.010530412500973696,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
69,2.3423e-05,0.9890358628054053,0.010941577241519309,2.2559953075297592e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
70,2.3755e-05,0.9893156785856209,0.010639334797897596,4.498661648159674e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
71,2.4087e-05,0.9889324625270878,0.011067537472912243,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
72,2.4419e-05,0.9900696628528812,0.009907768199057152,2.256894806163369e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
73,2.4752e-05,0.9896880852632133,0.010311914736786637,0.0,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
74,2.5084e-05,0.9902179210410137,0.009759574176779326,2.250478220687323e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
75,2.5416e-05,0.9905152409770472,0.009462229904133257,2.2529118819365013e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
76,2.5748e-05,0.9890772864844504,0.010900145925641492,2.2567589908160453e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
77,2.6081e-05,0.9892331025783493,0.010699322751640462,6.757467001036146e-05,PT010,medium,15,,"0,4",0,nondfp,,trapezoid
0,5e-07,0.040836755033464296,0.9591632449665357,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
1,8.3221e-07,0.04061947404554709,0.959380525954453,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
2,1.1644e-06,0.04204050912792955,0.9579594908720704,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
3,1.4966e-06,0.04555185613588865,0.9544481438641114,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
4,1.8289e-06,0.05435234660543857,0.9456476533945615,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
5,2.1611e-06,0.06424527347162193,0.9357547265283781,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
6,2.4933e-06,0.07751739172250179,0.9224826082774982,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
7,2.8255e-06,0.09439609511832266,0.9056039048816774,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
8,3.1577e-06,0.11866704346033735,0.8813329565396627,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
9,3.4899e-06,0.14530597000508713,0.854694029994913,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
10,3.8221e-06,0.17910418970705488,0.8208958102929452,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
11,4.1544e-06,0.21867649632843514,0.7813235036715649,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
12,4.4866e-06,0.2549378102147742,0.7450621897852259,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
13,4.8188e-06,0.30456355591775475,0.6954364440822453,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
14,5.151e-06,0.3504000621041981,0.6495999378958018,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
15,5.4832e-06,0.39692305692415586,0.6030575749918576,1.9368083986461464e-05,PT010,medium,30,,"0,4",0,dfp,,trapezoid
16,5.8154e-06,0.4472880061115355,0.5526925716357421,1.9422252722352426e-05,PT010,medium,30,,"0,4",0,dfp,,trapezoid
17,6.1477e-06,0.4926594777905497,0.5073405222094503,0.0,PT010,medium,30,,"0,4",0,dfp,,trapezoid
18,6.4799e-06,0.5348559174474502,0.4651050974643163,3.898508823349109e-05,PT010,medium,30,,"0,4",0,dfp,,trapezoid
19,6.8121e-06,0.5744251051450715,0.4253989566806661,0.0001759381742624378,PT010,medium,30,,"0,4",0,dfp,,trapezoid
20,7.1443e-06,0.6120407226634292,0.38784180686697334,0.00011747046959750755,PT010,medium,30,,"0,4",0,dfp,,trapezoid
21,7.4765e-06,0.6501993227279406,0.3496239375306462,0.00017673974141315326,PT010,medium,30,,"0,4",0,dfp,,trapezoid
22,7.8087e-06,0.6812871436340644,0.3185359429159268,0.00017691345000880773,PT010,medium,30,,"0,4",0,dfp,,trapezoid
23,8.1409e-06,0.7110791138823919,0.2887433678232977,0.00017751829431035312,PT010,medium,30,,"0,4",0,dfp,,trapezoid
24,8.4732e-06,0.7363391406666457,0.263304230663303,0.000356628670051247,PT010,medium,30,,"0,4",0,dfp,,trapezoid
25,8.8054e-06,0.757518124852605,0.24216378791263585,0.00031808723475922583,PT010,medium,30,,"0,4",0,dfp,,trapezoid
26,9.1376e-06,0.781187835563214,0.21845289973188206,0.00035926470490395246,PT010,medium,30,,"0,4",0,dfp,,trapezoid
27,9.4698e-06,0.8024782165065093,0.197200805580034,0.0003209779134567438,PT010,medium,30,,"0,4",0,dfp,,trapezoid
28,9.802e-06,0.822179938008055,0.1773763018644649,0.0004437601274800765,PT010,medium,30,,"0,4",0,dfp,,trapezoid
29,1.0134e-05,0.834677692237259,0.16503809766361813,0.00028421009912280764,PT010,medium,30,,"0,4",0,dfp,,trapezoid
30,1.0466e-05,0.851353181957778,0.1481185488693001,0.0005282691729219571,PT010,medium,30,,"0,4",0,dfp,,trapezoid
31,1.0799e-05,0.8636887508798871,0.13582023401535315,0.0004910151047597511,PT010,medium,30,,"0,4",0,dfp,,trapezoid
32,1.1131e-05,0.8745958951372331,0.12485048961893198,0.00055361524383494,PT010,medium,30,,"0,4",0,dfp,,trapezoid
33,1.1463e-05,0.888516374200566,0.11111187602833554,0.0003717497710984303,PT010,medium,30,,"0,4",0,dfp,,trapezoid
34,1.1795e-05,0.9001023952778147,0.09931644267518336,0.0005811620470020552,PT010,medium,30,,"0,4",0,dfp,,trapezoid
35,1.2128e-05,0.9093093428006604,0.0902715691346477,0.0004190880646918601,PT010,medium,30,,"0,4",0,dfp,,trapezoid
36,1.246e-05,0.9178027151378073,0.08185893740713873,0.00033834745505399505,PT010,medium,30,,"0,4",0,dfp,,trapezoid
37,1.2792e-05,0.9274408410260943,0.07197902948255387,0.0005801294913518595,PT010,medium,30,,"0,4",0,dfp,,trapezoid
38,1.3124e-05,0.9338618379462437,0.06572398107846915,0.000414180975287131,PT010,medium,30,,"0,4",0,dfp,,trapezoid
39,1.3456e-05,0.9415980886413539,0.0580037165084736,0.00039819485017250834,PT010,medium,30,,"0,4",0,dfp,,trapezoid
40,1.3789e-05,0.9453614624532781,0.05430319464033867,0.00033534290638320544,PT010,medium,30,,"0,4",0,dfp,,trapezoid
41,1.4121e-05,0.950733974164896,0.048790790859202786,0.00047523497590121184,PT010,medium,30,,"0,4",0,dfp,,trapezoid
42,1.4453e-05,0.9560119298873787,0.04364742940446984,0.00034064070815141855,PT010,medium,30,,"0,4",0,dfp,,trapezoid
43,1.4785e-05,0.9612494395969692,0.038408643693592356,0.0003419167094385051,PT010,medium,30,,"0,4",0,dfp,,trapezoid
44,1.5117e-05,0.964063161691236,0.035709964329542064,0.00022687397922196596,PT010,medium,30,,"0,4",0,dfp,,trapezoid
45,1.545e-05,0.9675740411557351,0.03188364315627721,0.0005423156879876148,PT010,medium,30,,"0,4",0,dfp,,trapezoid
46,1.5782e-05,0.9721044192899364,0.02773823255134461,0.00015734815871903886,PT010,medium,30,,"0,4",0,dfp,,trapezoid
47,1.6114e-05,0.9739171388930553,0.025724025528517366,0.00035883557842734384,PT010,medium,30,,"0,4",0,dfp,,trapezoid
48,1.6446e-05,0.9762868582299203,0.023425575685181447,0.00028756608489824117,PT010,medium,30,,"0,4",0,dfp,,trapezoid
49,1.6779e-05,0.9766048898785749,0.022999699809513746,0.0003954103119114037,PT010,medium,30,,"0,4",0,dfp,,trapezoid
50,1.7111e-05,0.9797753791660898,0.01987478955462098,0.0003498312792892045,PT010,medium,30,,"0,4",0,dfp,,trapezoid
51,1.7443e-05,0.9810390044387619,0.01859049334912195,0.00037050221211614505,PT010,medium,30,,"0,4",0,dfp,,trapezoid
52,1.7775e-05,0.9835348635056687,0.016139309254997736,0.0003258272393336355,PT010,medium,30,,"0,4",0,dfp,,trapezoid
53,1.8107e-05,0.9841565300088294,0.015432232382110266,0.00041123760906033174,PT010,medium,30,,"0,4",0,dfp,,trapezoid
54,1.844e-05,0.9850637654009656,0.014741696087614355,0.00019453851142005557,PT010,medium,30,,"0,4",0,dfp,,trapezoid
55,1.8772e-05,0.9851420122165678,0.014642654627150566,0.0002153331562815179,PT010,medium,30,,"0,4",0,dfp,,trapezoid
56,1.9104e-05,0.9858648588286997,0.013789327320014696,0.000345813851285635,PT010,medium,30,,"0,4",0,dfp,,trapezoid
57,1.9436e-05,0.9869342682039811,0.012784980534286306,0.000280751261732542,PT010,medium,30,,"0,4",0,dfp,,trapezoid
58,1.9768e-05,0.9877447102203588,0.01203952763563355,0.0002157621440077025,PT010,medium,30,,"0,4",0,dfp,,trapezoid
59,2.0101e-05,0.9884733882493196,0.011332706132444663,0.00019390561823571484,PT010,medium,30,,"0,4",0,dfp,,trapezoid
60,2.0433e-05,0.9876156306668429,0.012189850443107607,0.00019451889004958947,PT010,medium,30,,"0,4",0,dfp,,trapezoid
61,2.0765e-05,0.9896154844664956,0.01005999942308243,0.00032451611042192454,PT010,medium,30,,"0,4",0,dfp,,trapezoid
62,2.1097e-05,0.9887999884286272,0.010918386522189497,0.00028162504918342304,PT010,medium,30,,"0,4",0,dfp,,trapezoid
63,2.143e-05,0.9886755613449925,0.010999023751128063,0.00032541490387947306,PT010,medium,30,,"0,4",0,dfp,,trapezoid
64,2.1762e-05,0.9889849887108759,0.01079860635220624,0.00021640493691794013,PT010,medium,30,,"0,4",0,dfp,,trapezoid
65,2.2094e-05,0.990013114092606,0.009532936547967205,0.00045394935942690543,PT010,medium,30,,"0,4",0,dfp,,trapezoid
66,2.2426e-05,0.9900716685653311,0.00953898510389768,0.00038934633077123266,PT010,medium,30,,"0,4",0,dfp,,trapezoid
67,2.2758e-05,0.9900495714884456,0.009625251109216143,0.00032517740233828715,PT010,medium,30,,"0,4",0,dfp,,trapezoid
68,2.3091e-05,0.9906126303925236,0.008889882278048123,0.0004974873294283889,PT010,medium,30,,"0,4",0,dfp,,trapezoid
69,2.3423e-05,0.9905060541104224,0.009189792016684972,0.00030415387289259234,PT010,medium,30,,"0,4",0,dfp,,trapezoid
70,2.3755e-05,0.9907658959537573,0.00884393063583811,0.0003901734104045493,PT010,medium,30,,"0,4",0,dfp,,trapezoid
71,2.4087e-05,0.9901165352965401,0.009536676468250769,0.00034678823520905785,PT010,medium,30,,"0,4",0,dfp,,trapezoid
72,2.4419e-05,0.9906658640635198,0.008790188620834671,0.0005439473156456389,PT010,medium,30,,"0,4",0,dfp,,trapezoid
73,2.4752e-05,0.991233095246728,0.008288314419346575,0.00047859033392546517,PT010,medium,30,,"0,4",0,dfp,,trapezoid
74,2.5084e-05,0.9916511858325382,0.007893424303782122,0.00045538986367973114,PT010,medium,30,,"0,4",0,dfp,,trapezoid
75,2.5416e-05,0.9909368185494035,0.008476356752356366,0.0005868246982400454,PT010,medium,30,,"0,4",0,dfp,,trapezoid
76,2.5748e-05,0.9920758742339125,0.007401655935356446,0.0005224698307309995,PT010,medium,30,,"0,4",0,dfp,,trapezoid
77,2.6081e-05,0.9916156825833545,0.007819570647648688,0.0005647467689967525,PT010,medium,30,,"0,4",0,dfp,,trapezoid
0,5e-07,0.0407140888270881,0.959285911172912,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
1,8.3221e-07,0.040982096916240274,0.9590179030837597,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
2,1.1644e-06,0.04449088451592327,0.9555091154840767,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
3,1.4966e-06,0.0489027141137862,0.9510972858862138,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
4,1.8289e-06,0.0552795234797266,0.9447204765202734,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
5,2.1611e-06,0.06681414771155339,0.9331858522884466,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
6,2.4933e-06,0.07927123313009064,0.9207287668699093,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
7,2.8255e-06,0.10251288233282368,0.8974871176671763,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
8,3.1577e-06,0.12632920749802326,0.8736707925019768,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
9,3.4899e-06,0.15825982304630157,0.8417401769536984,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
10,3.8221e-06,0.1949181163787109,0.8050818836212891,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
11,4.1544e-06,0.23507931671679103,0.764920683283209,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
12,4.4866e-06,0.2839875954394467,0.7160124045605534,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
13,4.8188e-06,0.3315590166098142,0.6684409833901859,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
14,5.151e-06,0.37856100806503457,0.6214389919349655,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
15,5.4832e-06,0.4328662894106887,0.5671337105893113,0.0,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
16,5.8154e-06,0.47511008680751576,0.5248102123363643,7.97008561200295e-05,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
17,6.1477e-06,0.520410876771145,0.47954923226421325,3.989096464175745e-05,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
18,6.4799e-06,0.5613625482932595,0.4385775858062523,5.9865900488297756e-05,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
19,6.8121e-06,0.605694391491204,0.394205566490897,0.00010004201789892154,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
20,7.1443e-06,0.6419215425313807,0.35799842652267944,8.003094593994674e-05,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
21,7.4765e-06,0.6742881216161427,0.3255313174401505,0.0001805609437068134,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
22,7.8087e-06,0.7016445893212137,0.2981144452104767,0.00024096546830960048,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
23,8.1409e-06,0.7329498103964791,0.26658646745988335,0.0004637221436375111,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
24,8.4732e-06,0.7533362492612153,0.24646185969301615,0.00020189104576848681,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
25,8.8054e-06,0.7742956013968284,0.22540085114682812,0.00030354745634350957,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
26,9.1376e-06,0.7986493618979308,0.2009040343208239,0.0004466037812453451,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
27,9.4698e-06,0.816579323585872,0.18278772194225357,0.0006329544718743814,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
28,9.802e-06,0.834884546099678,0.16417380861400735,0.0009416452863146927,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
29,1.0134e-05,0.8483076269199915,0.15111577869286044,0.0005765943871480234,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
30,1.0466e-05,0.8652718684068869,0.13394458874387963,0.000783542849233461,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
31,1.0799e-05,0.876169501314397,0.12308257107053183,0.0007479276150712326,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
32,1.1131e-05,0.8875746638215751,0.11141011466398525,0.0010152215144395929,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
33,1.1463e-05,0.898831700150431,0.10036693894192232,0.0008013609076466497,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
34,1.1795e-05,0.9083893330460039,0.09095281875488252,0.0006578481991136464,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
35,1.2128e-05,0.9176350504807572,0.08163687733874517,0.000728072180497633,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
36,1.246e-05,0.9259373984647083,0.07343586811115298,0.0006267334241386312,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
37,1.2792e-05,0.9351015558864102,0.06439176922147467,0.0005066748921150853,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
38,1.3124e-05,0.9382035892382574,0.061326107079936694,0.0004703036818059328,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
39,1.3456e-05,0.9465479687726094,0.05295113188477159,0.0005008993426191417,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
40,1.3789e-05,0.9515085709997714,0.048167998792509284,0.00032343020771940346,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
41,1.4121e-05,0.9552086014957839,0.044322542282180785,0.0004688562220352249,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
42,1.4453e-05,0.9612130657863422,0.03855105177612096,0.0002358824375368207,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
43,1.4785e-05,0.9653977874981621,0.03422344255651061,0.00037876994532728845,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
44,1.5117e-05,0.9661734280711387,0.03352091013112643,0.00030566179773478837,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
45,1.545e-05,0.9696808967028854,0.029851095528185722,0.0004680077689289582,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
46,1.5782e-05,0.97078829694896,0.028769101489660606,0.00044260156137938096,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
47,1.6114e-05,0.9746320801560783,0.02508966112534121,0.0002782587185804842,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
48,1.6446e-05,0.9756457395332483,0.02398734128834491,0.0003669191784067561,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
49,1.6779e-05,0.9754957033538086,0.02427656154724919,0.00022773509894228488,PT010,medium,30,,"0,4",0,nondfp,,trapezoid
