,Size,nozzle,inlet,Mouth,Lung,Trachea,Product,Inlet,Flowrate,Flow,RampTimeInhalation,BolusDelay,DeviceType,InhalationProfile
70,2.3755e-05,3.75028126947892e-05,3.75028126947892e-05,0.983906119032974,0.011471680034532025,0.004622200932494048,PT010,large,60,,"0,4",0,nondfp,trapezoid
71,2.4087e-05,7.500140634241677e-05,7.500140634241677e-05,0.9849130965920404,0.010924999019556965,0.004161904388402623,PT010,large,60,,"0,4",0,nondfp,trapezoid
72,2.4419e-05,3.750070327431763e-05,0.0,0.9869652013342227,0.009253532746515821,0.0037812659192614922,PT010,large,60,,"0,4",0,nondfp,trapezoid
73,2.4752e-05,1.8750351561984075e-05,3.750070312396815e-05,0.9858978156842179,0.00954177645246957,0.004560407863312546,PT010,large,60,,"0,4",0,nondfp,trapezoid
74,2.5084e-05,3.75014063616358e-05,3.75014063616358e-05,0.9863336328877732,0.009529269585056115,0.004137097527170617,PT010,large,60,,"0,4",0,nondfp,trapezoid
75,2.5416e-05,3.749999999962691e-05,3.749999999962691e-05,0.9871651311674171,0.008989041709462409,0.0038458271231204843,PT010,large,60,,"0,4",0,nondfp,trapezoid
76,2.5748e-05,5.625000001859134e-05,3.750000001239423e-05,0.9885061015544234,0.007793649449012697,0.0037002489965638607,PT010,large,60,,"0,4",0,nondfp,trapezoid
77,2.6081e-05,0.0,1.8750351575979008e-05,0.9888796795105439,0.0069300547977770265,0.004190265691679095,PT010,large,60,,"0,4",0,nondfp,trapezoid
0,5e-07,0.0874032449435212,0.0,0.021065418313687655,0.9789123607809183,2.2220905394185308e-05,PT010,large,90,,"0,4",0,dfp,trapezoid
1,8.3221e-07,0.0745532809449922,0.0,0.021796970937372047,0.9781321830032433,7.084605938474134e-05,PT010,large,90,,"0,4",0,dfp,trapezoid
2,1.1644e-06,0.0703877269621858,0.0,0.023267301014807822,0.9766027140633218,0.00012998492187043522,PT010,large,90,,"0,4",0,dfp,trapezoid
3,1.4966e-06,0.0588632694226928,0.0,0.02736204117333402,0.9724326702004996,0.00020528862616635147,PT010,large,90,,"0,4",0,dfp,trapezoid
4,1.8289e-06,0.0493184618771929,0.0,0.0299199929396187,0.9699477639976646,0.00013224306271654695,PT010,large,90,,"0,4",0,dfp,trapezoid
5,2.1611e-06,0.0423301602391704,0.0,0.030530379118817803,0.9694333184089837,3.6302472198356716e-05,PT010,large,90,,"0,4",0,dfp,trapezoid
6,2.4933e-06,0.0343298795014976,0.0,0.030018240939011818,0.9699024506305022,7.93084304861607e-05,PT010,large,90,,"0,4",0,dfp,trapezoid
7,2.8255e-06,0.0283434731227841,0.0,0.03297504359509432,0.9668963151425061,0.0001286412623995884,PT010,large,90,,"0,4",0,dfp,trapezoid
8,3.1577e-06,0.0227723205215747,0.0,0.04121103803937864,0.9585617787299742,0.00022718323064707162,PT010,large,90,,"0,4",0,dfp,trapezoid
9,3.4899e-06,0.0176473897417078,0.0,0.05134200399434922,0.948511861269424,0.00014613473622680114,PT010,large,90,,"0,4",0,dfp,trapezoid
10,3.8221e-06,0.0152696576520243,0.0,0.06327486764879993,0.9361669739356936,0.0005581584155065026,PT010,large,90,,"0,4",0,dfp,trapezoid
11,4.1544e-06,0.0111610631967139,0.0,0.07563569616152878,0.9232845651352375,0.0010797387032337022,PT010,large,90,,"0,4",0,dfp,trapezoid
12,4.4866e-06,0.0085155336588659,3.7513364135973454e-05,0.09692532942898963,0.9014824304538802,0.0015922401171302644,PT010,large,90,,"0,4",0,dfp,trapezoid
13,4.8188e-06,0.0059451991298243,1.875457138745859e-05,0.12137830446207111,0.8751965252238533,0.0034251703140756582,PT010,large,90,,"0,4",0,dfp,trapezoid
14,5.151e-06,0.0053643104468603,3.751266046755455e-05,0.15608280995580368,0.8394394045126775,0.004477785531518803,PT010,large,90,,"0,4",0,dfp,trapezoid
15,5.4832e-06,0.0038640214664885,3.751477151930626e-05,0.1957821908574303,0.7983543113630721,0.005863497779497722,PT010,large,90,,"0,4",0,dfp,trapezoid
16,5.8154e-06,0.0024567567039051,3.750773593748248e-05,0.2359056614982476,0.7575001485177926,0.006594189983959832,PT010,large,90,,"0,4",0,dfp,trapezoid
17,6.1477e-06,0.001856563295056,0.0,0.28131942915474073,0.710153920057645,0.008526650787614201,PT010,large,90,,"0,4",0,dfp,trapezoid
18,6.4799e-06,0.0014628291365557,3.750843939886475e-05,0.3388559538298457,0.6487181500530017,0.01242589611715275,PT010,large,90,,"0,4",0,dfp,trapezoid
19,6.8121e-06,0.0012190700058765,1.875492316733143e-05,0.3833656080557706,0.6030983733539893,0.013536018590240059,PT010,large,90,,"0,4",0,dfp,trapezoid
20,7.1443e-06,0.0007064359220646,7.50196924876006e-05,0.4368646939236503,0.5455161508922522,0.01761915518409745,PT010,large,90,,"0,4",0,dfp,trapezoid
21,7.4765e-06,0.0004688115315135,0.0,0.4769472710453285,0.5050693802035152,0.01798334875115633,PT010,large,90,,"0,4",0,dfp,trapezoid
22,7.8087e-06,0.0004875914233918,1.8753516284303305e-05,0.5264496806552883,0.4544437628549779,0.019106556489733875,PT010,large,90,,"0,4",0,dfp,trapezoid
23,8.1409e-06,0.0002625492279802,1.875351628430331e-05,0.5674708470078906,0.4116856364778995,0.02084351651420987,PT010,large,90,,"0,4",0,dfp,trapezoid
24,8.4732e-06,0.0002250379749154,1.8753164576288288e-05,0.604835817837201,0.37564673940884163,0.019517442753957184,PT010,large,90,,"0,4",0,dfp,trapezoid
25,8.8054e-06,0.0001687689867794,5.625632892646811e-05,0.6464549133500016,0.3341584164065747,0.01938667024342369,PT010,large,90,,"0,4",0,dfp,trapezoid
26,9.1376e-06,0.0001875421967731,3.750843935462315e-05,0.6818859754630746,0.29656001924464764,0.02155400529227788,PT010,large,90,,"0,4",0,dfp,trapezoid
27,9.4698e-06,9.375879005157984e-05,7.500703204126387e-05,0.7089576471679735,0.27095606995407506,0.02008628287795144,PT010,large,90,,"0,4",0,dfp,trapezoid
28,9.802e-06,9.375351588076897e-05,1.875070317615379e-05,0.7338028804912187,0.24276491037970113,0.023432209129080287,PT010,large,90,,"0,4",0,dfp,trapezoid
29,1.0134e-05,7.500703187925622e-05,0.0,0.7611281154350679,0.21753388718845648,0.0213379973764756,PT010,large,90,,"0,4",0,dfp,trapezoid
30,1.0466e-05,9.375527373414752e-05,0.0,0.7803614251455979,0.19822713257965063,0.02141144227475151,PT010,large,90,,"0,4",0,dfp,trapezoid
31,1.0799e-05,7.500562549184855e-05,3.750281274592427e-05,0.7949835970267016,0.1831319297371372,0.0218844732361612,PT010,large,90,,"0,4",0,dfp,trapezoid
32,1.1131e-05,7.500703190924148e-05,0.0,0.8172100624213037,0.16293835561389877,0.01985158196479755,PT010,large,90,,"0,4",0,dfp,trapezoid
33,1.1463e-05,7.50014063769616e-05,0.0,0.8323146842187746,0.1480567309199184,0.01962858486130693,PT010,large,90,,"0,4",0,dfp,trapezoid
34,1.1795e-05,5.62521094541045e-05,0.0,0.850100667316678,0.13006977068111886,0.019829562002203118,PT010,large,90,,"0,4",0,dfp,trapezoid
35,1.2128e-05,0.00013125,1.875e-05,0.8621320099996268,0.11939852990560053,0.018469460094772582,PT010,large,90,,"0,4",0,dfp,trapezoid
36,1.246e-05,5.625316424048853e-05,0.0,0.8708412721676682,0.1101421662025502,0.019016561629781593,PT010,large,90,,"0,4",0,dfp,trapezoid
37,1.2792e-05,0.0002062499997117,0.0,0.882616902311336,0.09840094020442311,0.018982157484240786,PT010,large,90,,"0,4",0,dfp,trapezoid
38,1.3124e-05,9.375175795089353e-05,0.0,0.8945781385468973,0.08778196582382117,0.017639895629281564,PT010,large,90,,"0,4",0,dfp,trapezoid
39,1.3456e-05,5.62500000205105e-05,0.0,0.9026758228747336,0.08003788775751826,0.01728628936774801,PT010,large,90,,"0,4",0,dfp,trapezoid
40,1.3789e-05,0.0001125021093475,0.0,0.9090185148317739,0.0730639060322516,0.01791757913597449,PT010,large,90,,"0,4",0,dfp,trapezoid
41,1.4121e-05,0.0001312499998714,0.0,0.9150955704873117,0.06764955313458151,0.01725487637810684,PT010,large,90,,"0,4",0,dfp,trapezoid
42,1.4453e-05,7.50014062763677e-05,1.8750351569091925e-05,0.923774259448417,0.060903983656792504,0.015321756894790567,PT010,large,90,,"0,4",0,dfp,trapezoid
43,1.4785e-05,9.374999987309678e-05,1.8749999974619357e-05,0.9309033082847432,0.05475351563718001,0.01434317607807676,PT010,large,90,,"0,4",0,dfp,trapezoid
44,1.5117e-05,9.37535156715104e-05,0.0,0.932412523020258,0.052762430939226404,0.014825046040515648,PT010,large,90,,"0,4",0,dfp,trapezoid
45,1.545e-05,9.375175798993403e-05,0.0,0.9390971552555449,0.04676952748312436,0.01413331726133074,PT010,large,90,,"0,4",0,dfp,trapezoid
46,1.5782e-05,0.0001312524608111,0.0,0.9418189331995159,0.04442542137733566,0.013755645423148426,PT010,large,90,,"0,4",0,dfp,trapezoid
47,1.6114e-05,0.0001499999997629,0.0,0.9477722556456536,0.040515011480222025,0.011712732874124351,PT010,large,90,,"0,4",0,dfp,trapezoid
48,1.6446e-05,9.375351575684088e-05,1.875070315136818e-05,0.9499909970527196,0.03806825181717371,0.011940751130106755,PT010,large,90,,"0,4",0,dfp,trapezoid
49,1.6779e-05,0.0001499999998978,0.0,0.9532134252255283,0.03515997086345039,0.011626603911021376,PT010,large,90,,"0,4",0,dfp,trapezoid
50,1.7111e-05,0.0001312524611406,0.0,0.9570623142501287,0.03188387014285404,0.011053815607017261,PT010,large,90,,"0,4",0,dfp,trapezoid
51,1.7443e-05,0.0001500000002222,0.0,0.9599551439562068,0.02997938071029246,0.010065475333500795,PT010,large,90,,"0,4",0,dfp,trapezoid
52,1.7775e-05,9.375175781009776e-05,0.0,0.9629151886488231,0.027034290013973887,0.010050521337203034,PT010,large,90,,"0,4",0,dfp,trapezoid
53,1.8107e-05,0.0002062577348047,0.0,0.9661770184682527,0.024854968332534925,0.0089680131992123,PT010,large,90,,"0,4",0,dfp,trapezoid
54,1.844e-05,0.0002437499994031,1.874999995408553e-05,0.9680193473346145,0.02218477707418642,0.009795875591199103,PT010,large,90,,"0,4",0,dfp,trapezoid
55,1.8772e-05,0.000131250000117,0.0,0.9698385505892125,0.02099880600114205,0.009162643409645383,PT010,large,90,,"0,4",0,dfp,trapezoid
56,1.9104e-05,0.00015,1.875e-05,0.9711609816013715,0.02013869341590112,0.008700324982727294,PT010,large,90,,"0,4",0,dfp,trapezoid
57,1.9436e-05,7.499999994326985e-05,0.0,0.9720597075639985,0.019380402844244696,0.008559889591756732,PT010,large,90,,"0,4",0,dfp,trapezoid
58,1.9768e-05,7.500140617073703e-05,0.0,0.9742633157722265,0.016939325955987967,0.008797358271785426,PT010,large,90,,"0,4",0,dfp,trapezoid
59,2.0101e-05,0.0001499999999207,0.0,0.9754670850126375,0.01697277179737945,0.007560143189983121,PT010,large,90,,"0,4",0,dfp,trapezoid
60,2.0433e-05,9.375000004678216e-05,0.0,0.9763049195673487,0.016992192335314765,0.006702888097336597,PT010,large,90,,"0,4",0,dfp,trapezoid
61,2.0765e-05,0.0001312499998753,0.0,0.9774437939686134,0.014709499680228253,0.007846706351158427,PT010,large,90,,"0,4",0,dfp,trapezoid
62,2.1097e-05,0.0001124999997952,0.0,0.9792976090294009,0.013485712428031113,0.007216678542568026,PT010,large,90,,"0,4",0,dfp,trapezoid
63,2.143e-05,0.0001312500000461,0.0,0.9797071770625134,0.013326990987550818,0.006965831949935784,PT010,large,90,,"0,4",0,dfp,trapezoid
64,2.1762e-05,0.0001124999999999,1.874999999999992e-05,0.9820190866913999,0.011538553994823597,0.006442359313776452,PT010,large,90,,"0,4",0,dfp,trapezoid
65,2.2094e-05,3.7499999999999705e-05,0.0,0.9837934458788482,0.010319761668321702,0.0058867924528301085,PT010,large,90,,"0,4",0,dfp,trapezoid
66,2.2426e-05,1.8750000004954765e-05,0.0,0.983150315880099,0.010610810897385104,0.006238873222515957,PT010,large,90,,"0,4",0,dfp,trapezoid
67,2.2758e-05,3.749999999999882e-05,0.0,0.9834274893976621,0.01007026494108068,0.006502245661257213,PT010,large,90,,"0,4",0,dfp,trapezoid
68,2.3091e-05,0.0001499999998422,0.0,0.985807091038085,0.008989616641998628,0.005203292319916499,PT010,large,90,,"0,4",0,dfp,trapezoid
69,2.3423e-05,5.624999992842066e-05,0.0,0.9856516909585356,0.00844698838731375,0.005901320654150701,PT010,large,90,,"0,4",0,dfp,trapezoid
70,2.3755e-05,5.6249999975757455e-05,0.0,0.9863785671151409,0.008866565081881307,0.004754867802977781,PT010,large,90,,"0,4",0,dfp,trapezoid
71,2.4087e-05,1.8750000016511652e-05,0.0,0.9863757730577112,0.007896118127356707,0.005728108814932176,PT010,large,90,,"0,4",0,dfp,trapezoid
72,2.4419e-05,0.0,0.0,0.9864409602139307,0.008130881479753526,0.005428158306315835,PT010,large,90,,"0,4",0,dfp,trapezoid
73,2.4752e-05,1.8749999992892423e-05,0.0,0.9885941864270829,0.007091931607714853,0.0043138819652022995,PT010,large,90,,"0,4",0,dfp,trapezoid
74,2.5084e-05,1.8750000029447512e-05,0.0,0.988632193802576,0.0067847380862096065,0.004583068111214364,PT010,large,90,,"0,4",0,dfp,trapezoid
75,2.5416e-05,1.8749999999813455e-05,0.0,0.9892701138697034,0.00609296247899937,0.004636923651297267,PT010,large,90,,"0,4",0,dfp,trapezoid
76,2.5748e-05,1.875000000619711e-05,0.0,0.9900700020103388,0.005479390782583286,0.004450607207077912,PT010,large,90,,"0,4",0,dfp,trapezoid
77,2.6081e-05,3.750000001377366e-05,0.0,0.9902795737253859,0.005685111697308668,0.004035314577305384,PT010,large,90,,"0,4",0,dfp,trapezoid
0,5e-07,0.0410978793243896,0.0,0.020918134093024274,0.9790357483542909,4.611755268499837e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
1,8.3221e-07,0.0380308042726699,0.0,0.020281574551577593,0.9796883791435171,3.004630490531394e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
2,1.1644e-06,0.0337748857542547,0.0,0.022117429766506883,0.9778233806449335,5.918958855964647e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
3,1.4966e-06,0.0285080245168796,2.314902518626038e-05,0.024392053845811397,0.9755836811053448,2.4265048843858116e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
4,1.8289e-06,0.0244114487985452,4.629957097874873e-05,0.02671848296698118,0.9732815170330188,0.0,PT010,large,90,,"0,4",0,nondfp,trapezoid
5,2.1611e-06,0.0193329851323983,0.0001966850671758,0.029313409329353734,0.9706760011735209,1.0589497125441166e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
6,2.4933e-06,0.0154870515254359,0.0004048146403213,0.036445226215073255,0.9635217769118594,3.2996873067321374e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
7,2.8255e-06,0.0136505514121047,0.0006131179871538,0.045042708659431586,0.9548781138535454,7.917748702297531e-05,PT010,large,90,,"0,4",0,nondfp,trapezoid
8,3.1577e-06,0.0098543355838582,0.0006361366867514,0.057065628577608614,0.9425268423563585,0.00040752906603285833,PT010,large,90,,"0,4",0,nondfp,trapezoid
9,3.4899e-06,0.008188345943674,0.0007401894638349,0.07481646016499745,0.9246797237328612,0.0005038161021413569,PT010,large,90,,"0,4",0,nondfp,trapezoid
10,3.8221e-06,0.0060813036496288,0.0009827201715179,0.09516008019942364,0.9037246199074571,0.0011152998931193722,PT010,large,90,,"0,4",0,nondfp,trapezoid
11,4.1544e-06,0.0049821437791095,0.0010634738461208,0.12524683656293065,0.8726291666067736,0.002123996830295653,PT010,large,90,,"0,4",0,nondfp,trapezoid
12,4.4866e-06,0.0038919540280502,0.0008901399806728,0.16306372826118287,0.8337809047629567,0.0031553669758605588,PT010,large,90,,"0,4",0,nondfp,trapezoid
13,4.8188e-06,0.0022767075358075,0.0009823357388002,0.20253227015369693,0.792852198219287,0.004615531627016277,PT010,large,90,,"0,4",0,nondfp,trapezoid
14,5.151e-06,0.0019303553444882,0.0009247211231081,0.25001893195731556,0.7434315624096541,0.006549505633030308,PT010,large,90,,"0,4",0,nondfp,trapezoid
15,5.4832e-06,0.0017336594197147,0.0011095420286174,0.2995343259661218,0.6913974376358157,0.009068236398062481,PT010,large,90,,"0,4",0,nondfp,trapezoid
16,5.8154e-06,0.0010862430647558,0.0012018008376021,0.3492040916431715,0.6410375082458687,0.00975840011095984,PT010,large,90,,"0,4",0,nondfp,trapezoid
17,6.1477e-06,0.0010514222816713,0.0011207468277155,0.39960258288430806,0.5880666752475114,0.012330741868180617,PT010,large,90,,"0,4",0,nondfp,trapezoid
18,6.4799e-06,0.0005314841724857,0.0010629683449714,0.4457780575764004,0.5399399680020438,0.014281974421555745,PT010,large,90,,"0,4",0,nondfp,trapezoid
19,6.8121e-06,0.0004042759973357,0.0009702623936057,0.4940199038641337,0.48998760015241544,0.015992495983450934,PT010,large,90,,"0,4",0,nondfp,trapezoid
20,7.1443e-06,0.0003465290560088,0.0012244026645646,0.5386942610143741,0.4438157508819657,0.017489988103660307,PT010,large,90,,"0,4",0,nondfp,trapezoid
21,7.4765e-06,0.0002887089759294,0.0008314818506769,0.5803485846750359,0.40194837260462135,0.0177030427203427,PT010,large,90,,"0,4",0,nondfp,trapezoid
22,7.8087e-06,0.0001963141434696,0.0008429960278402,0.6176391806249263,0.3631383805837516,0.019222438791322217,PT010,large,90,,"0,4",0,nondfp,trapezoid
23,8.1409e-06,0.000150104474992,0.0007505223749602,0.6520822518592191,0.3274320227632739,0.020485725377507005,PT010,large,90,,"0,4",0,nondfp,trapezoid
24,8.4732e-06,0.0001501010278237,0.0008082363036663,0.6839822852645295,0.2954022047471426,0.020615509988327813,PT010,large,90,,"0,4",0,nondfp,trapezoid
25,8.8054e-06,0.0001154637223839,0.0008313388011647,0.7154896946635484,0.26326475355813866,0.02124555177831296,PT010,large,90,,"0,4",0,nondfp,trapezoid
26,9.1376e-06,2.308982610740899e-05,0.0007850540876519,0.7367933241939842,0.24179247788671024,0.021414197919305593,PT010,large,90,,"0,4",0,nondfp,trapezoid
27,9.4698e-06,9.235335836436068e-05,0.0005656643199817,0.7616817750175426,0.21764902429342378,0.020669200689033523,PT010,large,90,,"0,4",0,nondfp,trapezoid
28,9.802e-06,8.080425540694242e-05,0.000600260183023,0.7802062545638672,0.19825048105542278,0.02154326438070996,PT010,large,90,,"0,4",0,nondfp,trapezoid
29,1.0134e-05,3.46236338201322e-05,0.0006924726764026,0.8008955755281736,0.17749162854904194,0.021612795922784457,PT010,large,90,,"0,4",0,nondfp,trapezoid
30,1.0466e-05,3.462644156817042e-05,0.0004501437403862,0.818590881784455,0.16168979402937475,0.019719324186170267,PT010,large,90,,"0,4",0,nondfp,trapezoid
31,1.0799e-05,6.925326546727759e-05,0.0006348216001167,0.8332661125172798,0.14713914967716513,0.019594737805555023,PT010,large,90,,"0,4",0,nondfp,trapezoid
32,1.1131e-05,5.770310798891553e-05,0.0006116529446825,0.8452469447181817,0.13503910836888244,0.019713946912935824,PT010,large,90,,"0,4",0,nondfp,trapezoid
33,1.1463e-05,6.924282416871342e-05,0.0005077807105705,0.8559657638184816,0.12558037720647316,0.01845385897504527,PT010,large,90,,"0,4",0,nondfp,trapezoid
34,1.1795e-05,8.078432802800482e-05,0.0004731653498783,0.8682734570556692,0.11320189687204471,0.018524646072286138,PT010,large,90,,"0,4",0,nondfp,trapezoid
35,1.2128e-05,4.616309908069948e-05,0.000265437819714,0.8789276564082276,0.10311518891600915,0.01795715467576337,PT010,large,90,,"0,4",0,nondfp,trapezoid
36,1.246e-05,5.770175320652392e-05,0.00026542806475,0.887187003727326,0.09499440730479657,0.01781858896787749,PT010,large,90,,"0,4",0,nondfp,trapezoid
37,1.2792e-05,3.461939871465385e-05,0.0003346541875749,0.8950621371453843,0.08757036409917457,0.017367498755440986,PT010,large,90,,"0,4",0,nondfp,trapezoid
38,1.3124e-05,2.307964374668224e-05,0.0002654159030868,0.9008543010946833,0.08166778889108878,0.017477910014227875,PT010,large,90,,"0,4",0,nondfp,trapezoid
39,1.3456e-05,0.0001269344076753,0.000230789832137,0.9083196989706133,0.07555541902934483,0.016124882000041918,PT010,large,90,,"0,4",0,nondfp,trapezoid
40,1.3789e-05,1.1540158322348836e-05,0.0002077228498022,0.9139204250748408,0.06950419538851307,0.01657537953664608,PT010,large,90,,"0,4",0,nondfp,trapezoid
41,1.4121e-05,4.61577189346213e-05,0.0001269337270702,0.9194201353696562,0.064382983279809,0.01619688135053479,PT010,large,90,,"0,4",0,nondfp,trapezoid
42,1.4453e-05,4.6156106129277326e-05,0.0002423195571787,0.9268545794808316,0.058239618059988105,0.014905802459180221,PT010,large,90,,"0,4",0,nondfp,trapezoid
43,1.4785e-05,1.153913070330822e-05,0.000115391307033,0.929700402831053,0.05572756586883605,0.014572031300110836,PT010,large,90,,"0,4",0,nondfp,trapezoid
44,1.5117e-05,3.46170946336139e-05,0.0001153903154453,0.935034765050418,0.05037574234646285,0.014589492603119087,PT010,large,90,,"0,4",0,nondfp,trapezoid
45,1.545e-05,4.615769173229477e-05,3.461826879922108e-05,0.9387820478774471,0.04701624979534257,0.014201702327210452,PT010,large,90,,"0,4",0,nondfp,trapezoid
46,1.5782e-05,1.1539249858702666e-05,0.0001038532487283,0.9430292544008466,0.04319529766975714,0.013775447929396238,PT010,large,90,,"0,4",0,nondfp,trapezoid
47,1.6114e-05,2.3077533051959028e-05,5.769383262989757e-05,0.946566085096772,0.04126003563501553,0.01217387926821254,PT010,large,90,,"0,4",0,nondfp,trapezoid
48,1.6446e-05,5.7694151822095816e-05,0.0001153883036441,0.9498826675980188,0.037963700683842534,0.01215363171813863,PT010,large,90,,"0,4",0,nondfp,trapezoid
49,1.6779e-05,1.1538842745797731e-05,1.1538842745797731e-05,0.953293531302566,0.03502014858560932,0.011686320111824662,PT010,large,90,,"0,4",0,nondfp,trapezoid
50,1.7111e-05,0.0,5.7694209973511147e-05,0.9560437834465162,0.0324607374408283,0.011495479112655525,PT010,large,90,,"0,4",0,nondfp,trapezoid
51,1.7443e-05,1.153882401395549e-05,3.4616472041866473e-05,0.9568557986145362,0.031557020473102604,0.011587180912361257,PT010,large,90,,"0,4",0,nondfp,trapezoid
52,1.7775e-05,0.0,6.9232035245578e-05,0.9616598974450162,0.027555600947153876,0.010784501607829889,PT010,large,90,,"0,4",0,nondfp,trapezoid
53,1.8107e-05,0.0,8.076899529474069e-05,0.9631603026611977,0.026562302862164756,0.010277394476637513,PT010,large,90,,"0,4",0,nondfp,trapezoid
54,1.844e-05,0.0,4.6154852556623205e-05,0.9667346233696094,0.023645629938466625,0.009619746691924018,PT010,large,90,,"0,4",0,nondfp,trapezoid
55,1.8772e-05,0.0,1.1538776917085562e-05,0.9675543545241331,0.02277622513681358,0.009669420339053323,PT010,large,90,,"0,4",0,nondfp,trapezoid
56,1.9104e-05,1.153857724085422e-05,2.307715448170844e-05,0.9689245250090364,0.02209760121435365,0.008977873776609949,PT010,large,90,,"0,4",0,nondfp,trapezoid
57,1.9436e-05,0.0,3.461588072314746e-05,0.9699339971586299,0.02052701241604219,0.009538990425327904,PT010,large,90,,"0,4",0,nondfp,trapezoid
58,1.9768e-05,1.1538301546162774e-05,2.3076603092325548e-05,0.9719848891240522,0.01965139551930994,0.008363715356637878,PT010,large,90,,"0,4",0,nondfp,trapezoid
59,2.0101e-05,0.0,4.615438619164378e-05,0.974168677942969,0.017230959692375047,0.008600362364656023,PT010,large,90,,"0,4",0,nondfp,trapezoid
60,2.0433e-05,2.30768309736338e-05,1.1538415486816898e-05,0.9752680443058374,0.016287632215529937,0.008444323478632805,PT010,large,90,,"0,4",0,nondfp,trapezoid
61,2.0765e-05,1.153858792635434e-05,2.307717585270868e-05,0.9767699947680097,0.015684959588093614,0.007545045643896687,PT010,large,90,,"0,4",0,nondfp,trapezoid
62,2.1097e-05,1.1538254735417991e-05,6.922952841250795e-05,0.977914552582852,0.013938443671514695,0.008147003745633222,PT010,large,90,,"0,4",0,nondfp,trapezoid
63,2.143e-05,0.0,0.0,0.9791286509733459,0.013700928425797577,0.007170420600856424,PT010,large,90,,"0,4",0,nondfp,trapezoid
64,2.1762e-05,1.153844697662852e-05,1.153844697662852e-05,0.9806037373226003,0.012632838071374204,0.0067634246060254265,PT010,large,90,,"0,4",0,nondfp,trapezoid
65,2.2094e-05,0.0,1.153851859543972e-05,0.981894311941103,0.011571856458815987,0.006533831600081089,PT010,large,90,,"0,4",0,nondfp,trapezoid
66,2.2426e-05,0.0,2.307696061029137e-05,0.9819862603369234,0.011488184609306529,0.006525555053770117,PT010,large,90,,"0,4",0,nondfp,trapezoid
67,2.2758e-05,0.0,1.1538528674192904e-05,0.9838716753595254,0.009659319769237971,0.006469004871236695,PT010,large,90,,"0,4",0,nondfp,trapezoid
68,2.3091e-05,1.1538371940960578e-05,1.1538371940960578e-05,0.98473714160361,0.009649956661660611,0.0056129017347293884,PT010,large,90,,"0,4",0,nondfp,trapezoid
69,2.3423e-05,0.0,2.307673333063532e-05,0.9859426347146149,0.008842886680730218,0.005214478604654789,PT010,large,90,,"0,4",0,nondfp,trapezoid
70,2.3755e-05,0.0,3.4615210280327866e-05,0.9861198981518822,0.008493978855464743,0.005386122992653012,PT010,large,90,,"0,4",0,nondfp,trapezoid
71,2.4087e-05,0.0,3.461517816462309e-05,0.987856069091266,0.007325468518660573,0.004818462390073456,PT010,large,90,,"0,4",0,nondfp,trapezoid
72,2.4419e-05,0.0,0.0,0.9886241927758216,0.006868706455474413,0.0045071007687040015,PT010,large,90,,"0,4",0,nondfp,trapezoid
73,2.4752e-05,0.0,2.30769498273244e-05,0.9888137312848833,0.007125758622191834,0.004060510092924946,PT010,large,90,,"0,4",0,nondfp,trapezoid
74,2.5084e-05,0.0,1.153853424317546e-05,0.9897660443723291,0.006376307168789821,0.0038576484588811783,PT010,large,90,,"0,4",0,nondfp,trapezoid
75,2.5416e-05,0.0,1.1538720554168815e-05,0.9909715282364139,0.005439626262145396,0.003588845501440675,PT010,large,90,,"0,4",0,nondfp,trapezoid
76,2.5748e-05,0.0,0.0,0.9904489984254498,0.005499382916606657,0.004051618657943564,PT010,large,90,,"0,4",0,nondfp,trapezoid
77,2.6081e-05,0.0,0.0,0.9919201223429674,0.004989825330807155,0.0030900523262253647,PT010,large,90,,"0,4",0,nondfp,trapezoid
0,5e-07,0.1410039402113397,0.0,0.03731779661467214,0.9626822033853278,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
1,8.3221e-07,0.1250202095918397,0.0,0.0374111965283529,0.9625888034716471,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
2,1.1644e-06,0.104278992740049,0.0,0.04258026052561403,0.9574197394743859,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
3,1.4966e-06,0.0844567169261788,0.0,0.05379239818979221,0.9462076018102078,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
4,1.8289e-06,0.0683508704930728,2.0378911894177943e-05,0.0672781613777845,0.9327218386222155,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
5,2.1611e-06,0.0555629901239193,6.0220003747022464e-05,0.07367272727272711,0.9263272727272728,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
6,2.4933e-06,0.0456823477089127,5.974151836387894e-05,0.08143184324370152,0.9185681567562984,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
7,2.8255e-06,0.0375000822081774,3.945992515767529e-05,0.08485289005467206,0.9151471099453279,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
8,3.1577e-06,0.0301490801897443,0.0001371303192515,0.09541381128096968,0.9045861887190303,0.0,PT010,medium,15,,"0,4",0,dfp,trapezoid
